label	dp	mut_freq
spaced_kmers_dense	37	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	67	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	60	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	60	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	40	0.01
spaced_kmers_dense	42	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	45	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	45	0.01
spaced_kmers_dense	42	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	53	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	48	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	82	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	33	0.01
spaced_kmers_dense	71	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	19	0.01
spaced_kmers_dense	72	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	109	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	73	0.01
spaced_kmers_dense	19	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	49	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	65	0.01
spaced_kmers_dense	63	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	79	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	45	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	13	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	87	0.01
spaced_kmers_dense	13	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	15	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	69	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	55	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	57	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	50	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	42	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	53	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	62	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	81	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	79	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	13	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	40	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	46	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	19	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	70	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	13	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	15	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	41	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	54	0.01
spaced_kmers_dense	52	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	40	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	53	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	33	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	35	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	61	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	33	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	41	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	19	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	15	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	33	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	19	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	33	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	44	0.01
spaced_kmers_dense	15	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	40	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	50	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	41	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	86	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	40	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	35	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	13	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	69	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	78	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	39	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	85	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	107	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	52	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	47	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	62	0.01
spaced_kmers_dense	86	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	72	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	40	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	41	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	33	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	45	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	67	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	46	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	50	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	46	0.01
spaced_kmers_dense	30	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	42	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	13	0.01
spaced_kmers_dense	15	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	89	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	48	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	63	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	8	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	24	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	84	0.01
spaced_kmers_dense	37	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	15	0.01
spaced_kmers_dense	21	0.01
spaced_kmers_dense	38	0.01
spaced_kmers_dense	16	0.01
spaced_kmers_dense	63	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	17	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	49	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	31	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	67	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	23	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	46	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	27	0.01
spaced_kmers_dense	25	0.01
spaced_kmers_dense	34	0.01
spaced_kmers_dense	7	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	14	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	94	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	77	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	20	0.01
spaced_kmers_dense	10	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	32	0.01
spaced_kmers_dense	22	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	26	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	11	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	6	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	5	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	18	0.01
spaced_kmers_dense	12	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	51	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	4	0.01
spaced_kmers_dense	43	0.01
spaced_kmers_dense	28	0.01
spaced_kmers_dense	36	0.01
spaced_kmers_dense	9	0.01
spaced_kmers_dense	3	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	2	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	59	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	1	0.01
spaced_kmers_dense	35	0.01
spaced_kmers_dense	29	0.01
spaced_kmers_dense	39	0.01
